"","S1.T0","S1.T1","S1.T2","S1.T3","S1.T4","S1.T5","S1.T6","S1.T7","S1.T8","S1.T9","S2.T0","S2.T1","S2.T2","S2.T3","S2.T4","S2.T5","S2.T6","S2.T7","S2.T8","S2.T9","S3.T0","S3.T1","S3.T2","S3.T3","S3.T4","S3.T5","S3.T6","S3.T7","S3.T8","S3.T9","S4.T0","S4.T1","S4.T2","S4.T3","S4.T4","S4.T5","S4.T6","S4.T7","S4.T8","S4.T9","S5.T0","S5.T1","S5.T2","S5.T3","S5.T4","S5.T5","S5.T6","S5.T7","S5.T8","S5.T9","S6.T0","S6.T1","S6.T2","S6.T3","S6.T4","S6.T5","S6.T6","S6.T7","S6.T8","S6.T9","S7.T0","S7.T1","S7.T2","S7.T3","S7.T4","S7.T5","S7.T6","S7.T7","S7.T8","S7.T9","S8.T0","S8.T1","S8.T2","S8.T4","S8.T5","S8.T6","S8.T7","S8.T8","S8.T9","C1","C10","C13","C2","C3","C4","C5","C6","C7","C8","C9"
"Zotu3025",0,0,0,0,17,3,0,0,0,0,5,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,156
"Zotu3027",10,9,0,0,3,0,0,0,0,0,3,7,4,3,0,0,0,0,0,0,0,9,0,5,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,23,0,0,3,0,0,0,0,0,16,12,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"Zotu3028",7,3,0,4,0,6,3,0,0,0,0,5,5,3,0,19,0,0,0,0,3,9,0,0,6,0,0,0,0,0,0,3,6,3,7,4,0,0,0,0,5,4,0,5,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,13,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu3029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,5,0,0,0,0,3,6,60,3,0,0,0,0,0,0,0,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,18,0,12
"Zotu303",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,220,223,232,104,42,10,4,0,0,271,210,1642,208,98,59,5,5,0,0,27,1117,282,177,116,57,13,0,0,0,153,98,184,44,32,10,0,0,0,0,0,46,0,0,0,322,383,442,193,0
"Zotu3030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,3,4,5,0,0,0,0,3,7,35,7,4,3,0,0,0,0,0,19,5,3,12,3,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,9,18,12,0
"Zotu3032",6,22,0,12,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,14,20,0,0,5,12,0,0,0,0,12,0,8,0,0,13,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,26,0,0,0,0,0,3,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu3034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,17,5,7,0,0,0,0,0,0,17,29,93,5,0,0,0,0,0,0,3,81,13,19,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,5,0,0,0,30,38,64,47,14
"Zotu3038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,20,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,6,53,3,0
"Zotu304",51,13,14,37,5,0,5,0,0,0,44,92,15,12,5,5,0,0,0,0,45,36,4,62,10,0,0,0,0,0,72,45,32,20,24,24,0,0,0,0,202,143,107,118,28,24,4,0,0,0,105,98,890,101,13,3,0,0,0,10,30,476,170,46,14,13,3,0,5,7,115,83,92,16,4,3,0,0,20,0,0,23,0,0,0,237,174,460,107,0
"Zotu3040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,0,16,8,0,0,0,0,0,5,4,30,4,3,0,0,0,0,0,0,35,6,3,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,10,0
"Zotu3041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,11,7,0,3,0,0,3,0,0,10,9,0,0,0,0,0,0,0,0,60,8,3,6,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,12,10,5,0
"Zotu3042",18,33,0,0,0,30,3,0,0,0,14,0,0,8,21,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,37,0,8,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,17,0,95,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu3043",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,0,0,7,7,0,0,0,0,9,11,14,0,12,3,0,0,0,0,3,94,5,7,9,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,8,19,19,11,0
"Zotu3044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202
"Zotu3045",25,0,0,0,25,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,34,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,12,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"Zotu3046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,10,8,0,0
"Zotu305",0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,209,124,34,8,0,0,0,0,0,95,127,660,27,7,7,0,0,0,0,31,1575,114,79,0,5,0,0,0,0,51,46,45,3,0,0,0,0,0,0,0,24,0,0,0,413,469,659,238,0
"Zotu3050",5,11,0,0,4,14,0,0,0,0,3,0,4,0,4,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,4,5,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,20,4,0,0,0,0,0,0,0,37,8,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu3051",5,0,0,5,3,0,0,0,0,0,11,14,0,9,5,10,0,0,0,0,12,0,0,5,0,0,0,0,0,0,3,0,7,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"Zotu3052",12,4,8,26,12,6,0,0,0,0,9,3,3,5,0,3,0,0,0,0,12,9,0,0,10,0,3,0,0,0,15,0,10,4,6,3,0,0,0,0,7,3,9,3,0,5,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,21,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu3053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,11,0,0,0,0,0,0,0,6,31,3,0,0,0,0,0,0,3,20,0,5,3,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,33,13,18,0
"Zotu3055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,8,3,3,0,0,0,0,0,10,17,37,7,3,3,0,0,0,0,0,48,15,12,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,3,0,0,0,21,13,28,12,0
"Zotu3057",7,14,0,0,0,0,0,0,0,0,8,0,0,15,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,15,12,49,23,0,0,0,0,8,0,5,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"Zotu3058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,12,0,47,0,0,0,0,0,0,0,0,43,10,0,4,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,24,16,0
"Zotu3059",25,27,9,23,0,0,9,0,0,0,11,0,3,11,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,42,3,0,0,0,0,0,0,0,5,79,61,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,14,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu3060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,10,6,10,7,0,0,0,0,3,25,48,10,0,6,0,0,3,0,6,48,4,3,6,5,5,4,0,0,5,6,7,0,0,0,0,0,0,0,0,4,0,0,0,24,11,23,24,0
"Zotu3061",3,10,0,0,0,5,0,0,0,0,0,0,4,17,3,12,0,0,0,0,7,11,0,16,8,0,0,0,0,0,3,8,7,8,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu3062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,37,18,7,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,28,0,66,11,0
"Zotu3063",6,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,3,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
"Zotu3064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,11,5,0,3,0,0,0,0,5,22,48,0,0,4,0,0,0,0,0,7,10,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,19,5,10,0
"Zotu3065",4,0,3,14,3,0,0,0,0,0,9,12,0,0,5,0,0,0,0,0,0,10,0,3,11,7,0,0,0,3,3,3,5,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,22,0,0,0,0,4,0,0,9,17,0,0,0,0,0,0,0,0,0,0,0
"Zotu3066",68,6,0,6,0,0,0,0,0,0,9,3,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,17,0,0,0,7,0,0,0,0,0,0
"Zotu3069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,10,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,5,0,3,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,35,16,0,6,0
"Zotu307",8,16,0,12,4,0,0,0,0,0,8,5,0,12,0,0,0,0,0,0,22,20,0,8,0,0,0,0,0,0,9,4,9,5,0,0,0,0,0,0,278,201,93,125,29,17,0,0,0,0,148,92,951,65,50,19,0,0,0,0,39,1009,160,85,28,14,0,0,0,0,92,80,110,16,13,0,0,0,6,0,0,27,0,0,0,270,206,492,180,0
"Zotu3070",25,4,0,0,0,0,0,0,0,0,12,6,0,4,3,11,0,0,0,0,16,0,0,0,0,4,0,0,0,0,0,0,0,5,4,3,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"Zotu3071",13,4,6,9,0,13,3,0,0,0,8,4,0,8,4,3,0,0,0,0,4,3,0,3,0,0,0,0,0,0,0,0,6,0,4,3,3,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,24,6,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu3072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,6,6,0,0,0,6,8,7,29,0,6,0,4,0,0,0,0,16,4,0,7,0,3,0,0,3,5,3,4,3,5,0,0,0,0,0,0,7,0,0,0,6,12,4,6,0
"Zotu3073",8,7,0,0,0,0,0,0,0,0,3,3,0,7,0,3,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,11,6,3,6,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,40,4,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,5,0,0,0,7,7,23,7,0
"Zotu3074",10,7,0,0,7,0,3,0,0,0,16,3,4,21,13,6,0,0,0,0,11,4,0,8,0,0,0,0,3,0,5,3,3,0,0,15,0,0,0,5,10,0,3,3,5,3,0,0,0,0,0,10,21,3,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu3075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,52,0,0,4,0,0,0,0,0,60,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,11,15,31,7,0
"Zotu3076",0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,7,0,0,0,22,0,0,0,0,0,4,0,0,0,4,0,0,0,9,4,5,0,0,15,0,5,0,0,4,0,0,0,0,23,19,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,6,16,6,0,0,0,0,0,0,7,13,12,0,0,0,0,0,0,0,0,0,0,0
"Zotu3078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,3,23,13,18,0,0,0,7,0,27,4,15,14,18,0,0,0,0,21,0,8,14,7,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,6,7,9,6,0
"Zotu3079",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401
"Zotu308",116,29,17,14,4,0,0,0,0,0,79,60,23,22,0,0,0,0,0,0,109,43,10,14,0,0,0,0,0,6,26,17,17,22,8,0,0,0,0,0,295,191,106,54,5,0,0,0,5,0,92,172,751,35,11,15,0,0,0,0,37,1373,168,70,3,6,0,0,0,88,176,237,174,0,15,0,0,0,326,0,0,118,0,0,0,302,241,548,149,0
"Zotu3080",12,0,0,9,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,4,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,30,4,0,0,0,0,0,0,0,12,12,23,0,0,0,0,0,0,0,0,8,0,0,0,11,3,15,0,0
"Zotu3081",0,0,0,0,7,0,0,0,0,0,13,17,49,26,34,121,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,3,0,0,0,10,0,27,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,60,0,3,0,0,0,0,0,0,70,18,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"Zotu3082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,31,8,4,9,7,0,0,0,0,9,18,28,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,4,0,0,0,42,14,27,17,0
"Zotu3084",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,11,16,4,7,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,62,4,7,3,0,0,0,0,0,7,8,9,0,3,0,0,0,4,0,0,0,0,0,0,11,10,20,23,30
"Zotu3085",6,4,8,5,3,0,4,0,0,0,0,0,8,0,10,7,0,0,0,0,10,0,3,0,3,14,0,0,0,0,3,8,3,6,9,8,0,0,0,0,6,4,3,0,0,0,0,0,0,0,0,6,36,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu3086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,9,3,13,0,3,0,9,0,10,61,3,3,6,4,0,0,4,0,16,4,7,9,3,0,4,0,14,0,3,4,5,0,0,4,0,0,0,0,0,0,0,0,15,10,13,6,0
"Zotu3087",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,8,18,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,6,0,3,5,5,0,0,0,10,4,26,0,3,3,0,0,0,0,0,11,0,0,3,0,4,6,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu3088",4,3,0,7,5,0,0,0,0,0,3,4,0,6,0,0,0,0,0,0,11,6,0,0,3,0,0,0,0,0,0,8,0,6,4,0,0,0,0,0,7,5,0,3,0,0,3,0,0,0,4,0,6,0,0,0,0,0,0,0,0,38,9,8,0,0,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu3089",7,0,0,0,6,0,0,0,0,0,0,5,0,3,6,0,9,0,0,0,10,0,0,0,12,7,5,0,0,0,0,0,4,11,8,5,10,3,0,3,0,0,3,3,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,5,0,0,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu309",0,0,0,5,0,0,0,0,0,0,0,5,0,3,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,165,99,90,167,126,121,49,18,24,81,125,117,888,129,142,104,49,21,45,40,12,583,146,135,96,43,35,25,32,59,86,52,95,52,50,25,15,21,49,0,0,43,0,0,0,226,239,255,171,0
"Zotu3090",6,0,4,8,14,0,0,0,0,5,6,7,3,0,3,4,0,0,0,0,3,10,0,4,9,6,0,0,0,0,3,6,4,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,23,4,4,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu3091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,15,7,0,3,0,0,0,0,6,12,43,4,3,0,0,0,0,0,0,60,17,0,3,0,0,0,0,0,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,41,19,38,25,0
"Zotu3092",7,9,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,3,0,12,5,18,0,0,0,0,0,0,4,0,8,7,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu3093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,17,4,7,0,3,0,9,22,0,0,27,4,11,4,3,0,18,9,0,10,0,10,8,0,0,6,6,18,5,3,0,0,3,0,0,0,4,0,0,3,0,0,0,5,0,15,3,0
"Zotu3094",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu3096",7,3,0,8,3,0,0,0,0,0,5,9,0,0,8,0,3,0,0,0,9,0,0,6,0,6,0,0,0,0,4,5,9,4,0,9,0,0,0,0,0,0,5,3,0,3,0,0,0,0,9,4,18,0,0,0,0,0,0,0,0,5,4,0,4,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu3098",7,0,0,6,0,0,0,0,0,0,4,0,0,4,10,7,0,0,0,0,0,3,0,4,10,21,3,0,0,0,5,3,0,4,3,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"Zotu3099",7,0,0,4,0,3,0,0,0,0,0,0,8,10,7,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,7,5,0,6,0,0,0,0,0,0,11,10,7,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"Zotu310",8,30,8,11,8,11,3,0,0,6,74,30,10,25,32,22,0,0,0,4,8,24,4,12,16,50,0,0,0,4,25,41,11,17,10,14,0,0,0,0,179,115,41,113,63,72,26,13,8,19,99,124,358,65,97,86,30,8,10,3,24,647,119,74,73,40,11,15,9,16,95,76,125,64,49,36,22,9,34,0,0,46,0,5,0,230,261,313,100,0
"Zotu3100",0,0,0,0,4,0,0,0,0,0,5,26,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,22,17,0,0,0
"Zotu3101",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,19,14,21,3,0,6,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu3102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,8,13,5,3,0,0,0,0,4,8,73,8,0,5,0,0,0,0,0,69,25,6,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,28,13,28,5,0
"Zotu3103",0,6,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,4,6,3,0,0,0,0,0,9,17,5,12,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,34,17,0,0,0,0,0,0,0,9,0,3,0,4,0,0,0,7,0,0,0,0,0,0,3,0,8,0,0
"Zotu3104",5,0,0,0,0,0,0,0,0,0,3,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,11,10,12,0,0,0,0,0,0,0,0,11,67,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0
"Zotu3105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,6,13,0,0,4,0,0,0,6,7,72,6,5,6,0,0,0,0,3,86,12,4,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,34,23,8,19,0
"Zotu3106",40,24,5,0,5,0,0,0,0,0,16,10,0,19,0,0,0,0,0,0,15,20,0,6,22,0,0,0,0,0,12,27,42,5,0,5,0,0,0,0,5,16,0,15,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,21,0,4,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
